time_iso,time_unix,electric_powerDemand,gnss_altitude,gnss_course,gnss_latitude,gnss_longitude,itcs_busRoute,itcs_numberOfPassengers,itcs_stopName,odometry_articulationAngle,odometry_steeringAngle,odometry_vehicleSpeed,odometry_wheelSpeed_fl,odometry_wheelSpeed_fr,odometry_wheelSpeed_ml,odometry_wheelSpeed_mr,odometry_wheelSpeed_rl,odometry_wheelSpeed_rr,status_doorIsOpen,status_gridIsAvailable,status_haltBrakeIsActive,status_parkBrakeIsActive,temperature_ambient,traction_brakePressure,traction_tractionForce
"2021-10-05T13:53:33Z",1633442013,2968.265,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262191.7,0
"2021-10-05T13:53:34Z",1633442014,2908.163,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:53:35Z",1633442015,2786.023,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:36Z",1633442016,2783.472,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262197,0
"2021-10-05T13:53:37Z",1633442017,3044.534,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261969.7,0
"2021-10-05T13:53:38Z",1633442018,2692.109,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:39Z",1633442019,2515.253,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:40Z",1633442020,2991.573,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:41Z",1633442021,2557.848,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262200,0
"2021-10-05T13:53:42Z",1633442022,2419.444,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:43Z",1633442023,2910.183,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261961.3,0
"2021-10-05T13:53:44Z",1633442024,2690.08,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:45Z",1633442025,2641.125,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:46Z",1633442026,2812.915,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:47Z",1633442027,2896.006,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:48Z",1633442028,2981.698,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:49Z",1633442029,2836.144,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262200,0
"2021-10-05T13:53:50Z",1633442030,3058.025,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:51Z",1633442031,3143.096,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261958.3,0
"2021-10-05T13:53:52Z",1633442032,2711.806,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261958.3,0
"2021-10-05T13:53:53Z",1633442033,2969.113,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261960.8,0
"2021-10-05T13:53:54Z",1633442034,3076.544,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:53:55Z",1633442035,2649.761,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:53:56Z",1633442036,2921.104,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262208.3,0
"2021-10-05T13:53:57Z",1633442037,2881.924,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261958.3,0
"2021-10-05T13:53:58Z",1633442038,2817.815,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:53:59Z",1633442039,2825.184,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:54:00Z",1633442040,2728.78,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,262500,0
"2021-10-05T13:54:01Z",1633442041,2979.656,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:54:02Z",1633442042,2834.007,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:54:03Z",1633442043,2506.801,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:54:04Z",1633442044,2974.734,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:54:05Z",1633442045,2696.2,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,0.002908889,0,0,0,0,0,0,0,0,1,1,1,294.15,261666.7,0
"2021-10-05T13:54:06Z",1633442046,2438.396,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,271125,0
"2021-10-05T13:54:07Z",1633442047,2972.626,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,681883.3,0
"2021-10-05T13:54:08Z",1633442048,2799.011,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,868333.3,0
"2021-10-05T13:54:09Z",1633442049,2611.21,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,241875,0
"2021-10-05T13:54:10Z",1633442050,2988.926,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,253880.5,-1.300702
"2021-10-05T13:54:11Z",1633442051,3116.698,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,254141.4,-3.010782
"2021-10-05T13:54:12Z",1633442052,3215.068,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,258891.7,13.08032
"2021-10-05T13:54:13Z",1633442053,3042.027,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,260000,5.989505
"2021-10-05T13:54:14Z",1633442054,3281.571,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,263877.9,0.5044553
"2021-10-05T13:54:15Z",1633442055,3405.791,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,265000,2.410399
"2021-10-05T13:54:16Z",1633442056,2990.975,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,264716.7,-15.63068
"2021-10-05T13:54:17Z",1633442057,3276.421,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,265000,3.508233
"2021-10-05T13:54:18Z",1633442058,3411.227,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,267500,-3.9207
"2021-10-05T13:54:19Z",1633442059,2890.137,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0,0,0,0,0,0,0,0,1,1,0,294.15,268055.6,-7.814812
"2021-10-05T13:54:20Z",1633442060,3335.814,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,-0.007067887,0,0,0,0,0,0,0,1,1,0,294.15,267780.5,245.6668
"2021-10-05T13:54:21Z",1633442061,5013.578,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0.01535473,0,0,0,0,0,0,0,1,1,0,294.15,234783.3,6742.181
"2021-10-05T13:54:22Z",1633442062,6570.521,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,-0,0.1074784,0,0,0,0,0,0,0,1,0,0,293.829,0,7733.163
"2021-10-05T13:54:23Z",1633442063,9419.103,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,0.005788977,0.3664216,0,0,0,0,0,0,0,1,0,0,293.4713,0,9050.137
"2021-10-05T13:54:24Z",1633442064,9260.079,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.04363333,0.01745333,0.6830904,0.6639106,0.6639106,0.6639106,0.6639106,0.6639106,0.6639106,0,1,0,0,293.828,0,6516.854
"2021-10-05T13:54:25Z",1633442065,10611.71,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.02618,0.01745333,0.8726064,0.8445458,0.8445458,0.8445458,0.8445458,0.8445458,0.8445458,0,1,0,0,293.4717,0,6168.727
"2021-10-05T13:54:26Z",1633442066,11775.63,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.02618,0.01745333,1.076762,1.042459,1.042459,1.042459,1.042459,1.042459,1.042459,0,1,0,0,294.15,0,6269.358
"2021-10-05T13:54:27Z",1633442067,10580.31,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.02618,0.01745333,1.252614,1.209129,1.209129,1.209129,1.209129,1.209129,1.209129,0,1,0,0,294.15,0,5034.154
"2021-10-05T13:54:28Z",1633442068,9514.63,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726667,0.03787373,1.335128,1.295551,1.295551,1.295551,1.295551,1.284093,1.295551,0,1,0,0,294.15,0,3619.094
"2021-10-05T13:54:29Z",1633442069,7919.028,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726667,0.03490667,1.360732,1.316905,1.316905,1.316905,1.316905,1.316905,1.316905,0,1,0,0,294.15,0,2865.821
"2021-10-05T13:54:30Z",1633442070,8835.166,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726667,0.02618,1.411883,1.366436,1.366436,1.360591,1.366436,1.360591,1.366436,0,1,0,0,294.15,0,3517.101
"2021-10-05T13:54:31Z",1633442071,11118.26,NaN,NaN,NaN,NaN,"-",NaN,"-",-0.008726667,-0,1.486089,1.435525,1.435525,1.435525,1.435525,1.429681,1.435525,0,1,0,0,294.15,0,4186.861
"2021-10-05T13:54:32Z",1633442072,11798.97,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,1.596091,1.545837,1.545837,1.545837,1.545837,1.545837,1.545837,0,1,0,0,294.15,0,4369.045
"2021-10-05T13:54:33Z",1633442073,11491.14,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,0.008726667,1.681202,1.625391,1.625391,1.625391,1.625391,1.613932,1.625391,0,1,0,0,294.15,0,3829.022
"2021-10-05T13:54:34Z",1633442074,10429.32,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,0.002908889,1.740736,1.688006,1.688006,1.688006,1.688006,1.688006,1.688006,0,1,0,0,294.15,0,3401.985
"2021-10-05T13:54:35Z",1633442075,10971.92,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,1.801487,1.74332,1.74332,1.74332,1.74332,1.74332,1.74332,0,1,0,0,294.15,0,3391.315
"2021-10-05T13:54:36Z",1633442076,6531.929,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,1.839847,1.792535,1.792535,1.792535,1.792535,1.792535,1.792535,0,1,0,0,294.15,0,1760.204
"2021-10-05T13:54:37Z",1633442077,3707.11,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,1.747744,1.692687,1.692687,1.686958,1.692687,1.692687,1.692687,0,1,0,0,294.15,0,-26.84658
"2021-10-05T13:54:38Z",1633442078,-580.7758,NaN,NaN,NaN,NaN,"-",NaN,"-",-0,-0,1.592802,1.542524,1.542524,1.542524,1.542524,1.542524,1.542524,0,1,0,0,294.15,0,-3331.685
"2021-10-05T13:54:39Z",1633442079,-649.1619,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.28652,1.246745,1.246745,1.246745,1.246745,1.246745,1.246745,0,1,0,0,293.8287,0,-4646.843
"2021-10-05T13:54:40Z",1633442080,5283.342,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.162669,1.06479,1.06479,1.06479,1.06479,1.06479,1.06479,0,1,0,0,293.15,0,713.2983
"2021-10-05T13:54:41Z",1633442081,13766.02,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.264441,1.228178,1.228178,1.228178,1.228178,1.228178,1.228178,0,1,0,0,293.15,0,6576.063
"2021-10-05T13:54:42Z",1633442082,15436,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.51112,1.465983,1.465983,1.465983,1.465983,1.465983,1.465983,0,1,0,0,293.15,0,6604.195
"2021-10-05T13:54:43Z",1633442083,5478.729,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.658766,1.633735,1.633735,1.622103,1.633735,1.633735,1.633735,0,1,0,0,293.15,0,2708.857
"2021-10-05T13:54:44Z",1633442084,3729.285,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.590396,1.532842,1.532842,1.532842,1.532842,1.532842,1.532842,0,1,0,0,293.15,0,-1.301762
"2021-10-05T13:54:45Z",1633442085,3722.299,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.381095,1.339963,1.339963,1.322602,1.339963,1.339963,1.339963,0,1,0,1,293.15,0,-3.031685
"2021-10-05T13:54:46Z",1633442086,3034.689,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.047897,1.01237,1.01237,1.01237,1.01237,1.01237,1.01237,0,1,0,1,293.15,0,-2.601404
"2021-10-05T13:54:47Z",1633442087,3336.596,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.7911091,0.7615873,0.7615873,0.7615873,0.7615873,0.7615873,0.7615873,0,1,0,0,293.15,0,-2.601404
"2021-10-05T13:54:48Z",1633442088,3529.18,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.7171506,0.6919127,0.6919127,0.6919127,0.6919127,0.6919127,0.6919127,0,1,0,0,293.15,0,0
"2021-10-05T13:54:49Z",1633442089,3362.081,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.6013567,0.5815972,0.5815972,0.5815972,0.5815972,0.5815972,0.5815972,0,1,0,0,293.15,0,0
"2021-10-05T13:54:50Z",1633442090,3356.907,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.5078586,0,0,0,0,0,0,0,1,0,0,293.15,0,0
"2021-10-05T13:54:51Z",1633442091,3199.758,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.4292334,0,0,0,0,0,0,0,1,0,0,293.15,0,0
"2021-10-05T13:54:52Z",1633442092,3576.942,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.3160011,0,0,0,0,0,0,0,1,0,0,293.15,0,0
"2021-10-05T13:54:53Z",1633442093,2905.396,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.2238097,0,0,0,0,0,0,0,1,0,0,293.15,0,0
"2021-10-05T13:54:54Z",1633442094,2540.994,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.1220883,0,0,0,0,0,0,0,1,0,0,293.15,0,0
"2021-10-05T13:54:55Z",1633442095,3472.938,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.08319835,0,0,0,0,0,0,0,1,0,0,293.15,0,35.93922
"2021-10-05T13:54:56Z",1633442096,12187.65,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.3647294,0,0,0,0,0,0,0,1,0,0,293.15,0,13906.68
"2021-10-05T13:54:57Z",1633442097,13230.31,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,0.8345336,0.8083549,0.8083549,0.8083549,0.8083549,0.8083549,0.8083549,0,1,0,0,293.15,0,9365.175
"2021-10-05T13:54:58Z",1633442098,13979.57,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,1.114005,1.082077,1.082077,1.082077,1.082077,1.082077,1.082077,0,1,0,0,293.15,0,7582.625
"2021-10-05T13:54:59Z",1633442099,10778.33,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,1.319361,1.279111,1.279111,1.279111,1.279111,1.279111,1.279111,0,1,0,0,293.15,0,4966.38
"2021-10-05T13:55:00Z",1633442100,10849.27,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,1.426062,1.375998,1.375998,1.375998,1.375998,1.375998,1.375998,0,1,0,0,293.15,0,4463.627
"2021-10-05T13:55:01Z",1633442101,10744.05,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.008726667,1.544996,1.496322,1.496322,1.490592,1.496322,1.496322,1.496322,0,1,0,0,293.15,0,4051.978
"2021-10-05T13:55:02Z",1633442102,11521.2,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,0.002851287,1.628244,1.569386,1.569386,1.569386,1.569386,1.569386,1.569386,0,1,0,0,293.15,0,4011.164
"2021-10-05T13:55:03Z",1633442103,11807.63,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.717117,1.663852,1.663852,1.663852,1.663852,1.663852,1.663852,0,1,0,0,293.15,0,4025.376
"2021-10-05T13:55:04Z",1633442104,3739.126,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.715693,1.702452,1.702452,1.702452,1.69082,1.702452,1.702452,0,1,0,0,293.15,0,375.8043
"2021-10-05T13:55:05Z",1633442105,3893.756,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.651658,1.601014,1.601014,1.601014,1.601014,1.601014,1.601014,0,1,0,0,293.15,0,2.067869
"2021-10-05T13:55:06Z",1633442106,4311.969,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.521907,1.466992,1.466992,1.466992,1.466992,1.466992,1.466992,0,1,0,0,293.15,0,-0.4292316
"2021-10-05T13:55:07Z",1633442107,3526.468,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.420227,1.374421,1.374421,1.374421,1.374421,1.374421,1.374421,0,1,0,0,293.473,0,-7.814812
"2021-10-05T13:55:08Z",1633442108,3987.126,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.336996,1.292651,1.292651,1.292651,1.292651,1.292651,1.292651,0,1,0,0,294.15,0,-8.665793
"2021-10-05T13:55:09Z",1633442109,4110.296,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.234566,1.1967,1.1967,1.1967,1.1967,1.1967,1.1967,0,1,0,0,294.15,0,0.04053952
"2021-10-05T13:55:10Z",1633442110,3499.468,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.129654,1.084939,1.084939,1.084939,1.084939,1.084939,1.084939,0,1,0,0,294.15,0,-15.1609
"2021-10-05T13:55:11Z",1633442111,2699.302,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,1.00544,0.9793026,0.9793026,0.9793026,0.9793026,0.9793026,0.9793026,0,1,0,0,293.8277,0,-1185.282
"2021-10-05T13:55:12Z",1633442112,1268.588,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.7042214,0.6838216,0.6838216,0.6838216,0.6838216,0.6838216,0.6838216,0,1,0,0,293.473,18608.33,-5198.35
"2021-10-05T13:55:13Z",1633442113,3639.969,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.4752976,0,0,0,0,0,0,0,1,0,0,294.15,18058.33,-20.81486
"2021-10-05T13:55:14Z",1633442114,3756.048,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0.09830356,0,0,0,0,0,0,0,1,0,0,294.15,60550,17.86026
"2021-10-05T13:55:15Z",1633442115,3482.192,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,0,0,294.15,94000,-2.344062
"2021-10-05T13:55:16Z",1633442116,3605.925,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,245000,-1.300702
"2021-10-05T13:55:17Z",1633442117,3186.466,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,243900,-1.300702
"2021-10-05T13:55:18Z",1633442118,2588.697,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,241666.7,0
"2021-10-05T13:55:19Z",1633442119,3303.075,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240260.9,0
"2021-10-05T13:55:20Z",1633442120,2694.416,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:21Z",1633442121,2418.281,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:22Z",1633442122,3137.429,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:23Z",1633442123,2698.314,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:24Z",1633442124,2642.638,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:25Z",1633442125,3017.185,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:26Z",1633442126,2975.111,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:27Z",1633442127,3168.88,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:28Z",1633442128,2727.146,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:29Z",1633442129,3026.456,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,240000,0
"2021-10-05T13:55:30Z",1633442130,3432.761,NaN,NaN,NaN,NaN,"-",NaN,"-",0.008726667,-0,0,0,0,0,0,0,0,0,1,1,1,294.15,238872,0
